VC_NDA_VALORCAUSA,VC_NDA_TIPOPESSOA,VC_NDA_TIPODIVIDA,VC_NDA_SITUACAODIVIDA,VC_NDA_TIPOCOBRANCA,ID_NDA
continuous,FISICA JURIDICA,AUTO\ DE\ APREENSÃO AUTO\ DE\ INFRAÇÃO AUTO\ DE\ INFRAÇÃO\ CPRH AUTO\ DE\ INFRAÇÃO\ DE\ ICMS AUTO\ DE\ INFRAÇÃO\ SIMPLES\ NACIONAL AUTO\ DE\ INFRAÇÃO\ TAXA\ FUSP AUTO\ LANÇAMENTO\ SEM\ PENALIDADE DÉBITOS\ DECLARADOS\ DO\ SIMPLES\ NACIONAL NOTIFICAÇÃO\ AUTOMÁTICA\ DE\ DÉBITO NOTIFICAÇÃO\ DE\ DÉBITO NOTIFICAÇÃO\ DE\ DÉBITO\ AUTOMÁTICA NOTIFICAÇÃO\ DE\ DÉBITO\ DE\ ICMS NOTIFICAÇÃO\ DE\ DÉBITO\ DE\ IPVA NOTIFICAÇÃO\ DE\ DÉBITO\ SEM\ PENALIDADE NOTIFICAÇÃO\ DE\ LANÇAMENTO\ ICD SENTENCA\ JUDICIAL TERMO\ CONSTITUIÇÃO\ CRÉDITO\ NÃO\ TRIBUTÁRIO TERMO\ DE\ ACOMPANHAMENTO\ E\ REGULARIZAÇÃO,ATIVO\ CANCELADO ATIVO\ INTIMADO ATIVO\ REGULAR ATIVO\ SUSPENSO,AJUIZAMENTO PROTESTO,continuous
,,,,class,meta
13547.32,FISICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,67571.0
13519.31,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67572.0
13500.16,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67573.0
13498.71,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67574.0
13497.92,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67575.0
13497.68,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67576.0
13475.93,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67577.0
13415.4,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67579.0
13411.98,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67580.0
13398.88,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67581.0
13397.81,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67582.0
13381.41,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67583.0
13375.32,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67584.0
13353.05,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67586.0
13333.44,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67587.0
13353.89,FISICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,67588.0
13300.61,FISICA,AUTO DE INFRAÇÃO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,67589.0
13298.27,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67590.0
13296.02,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,PROTESTO,67591.0
13291.77,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO CANCELADO,PROTESTO,67592.0
13284.91,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67593.0
13282.84,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67594.0
13240.9,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67595.0
13234.23,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67596.0
13185.62,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67597.0
13154.64,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67599.0
13151.77,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67600.0
13142.87,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67601.0
13136.79,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67602.0
13146.81,FISICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,67603.0
13098.15,FISICA,AUTO DE INFRAÇÃO DE ICMS,ATIVO REGULAR,PROTESTO,67605.0
13089.22,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67606.0
13088.14,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO CANCELADO,PROTESTO,67607.0
13045.83,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67608.0
13004.32,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67609.0
13021.35,FISICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,67610.0
13016.38,FISICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,67611.0
12989.11,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67612.0
12978.98,FISICA,AUTO DE INFRAÇÃO DE ICMS,ATIVO REGULAR,PROTESTO,67613.0
12911.32,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67614.0
12876.79,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67615.0
12862.56,FISICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,67618.0
12861.26,FISICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,67619.0
12825.06,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67620.0
12820.02,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67621.0
12809.21,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67622.0
13617.93,FISICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,67623.0
13228.85,FISICA,AUTO DE INFRAÇÃO DE ICMS,ATIVO REGULAR,PROTESTO,67624.0
16400.69,FISICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,67625.0
16351.2,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67626.0
16307.32,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67628.0
16288.52,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67629.0
16256.87,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67630.0
16255.03,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67631.0
16253.02,FISICA,TERMO DE ACOMPANHAMENTO E REGULARIZAÇÃO,ATIVO REGULAR,PROTESTO,67632.0
16225.18,FISICA,AUTO DE INFRAÇÃO DE ICMS,ATIVO REGULAR,PROTESTO,67633.0
16177.64,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67634.0
16177.91,FISICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,67635.0
16052.29,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67636.0
16029.99,FISICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,67637.0
15977.06,FISICA,AUTO DE INFRAÇÃO DE ICMS,ATIVO REGULAR,PROTESTO,67639.0
15964.79,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67640.0
15915.25,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67641.0
15887.96,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67642.0
15877.6,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67644.0
15814.06,FISICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,67645.0
15782.13,FISICA,AUTO DE INFRAÇÃO DE ICMS,ATIVO REGULAR,PROTESTO,67646.0
15687.79,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,PROTESTO,67648.0
15640.94,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67650.0
15621.15,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67651.0
15614.99,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67652.0
15605.37,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67653.0
15599.58,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67654.0
15564.03,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67655.0
15546.56,FISICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,67656.0
15505.52,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67657.0
15503.91,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67658.0
15501.91,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67659.0
15461.34,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67660.0
15464.84,FISICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,67661.0
15365.32,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67663.0
13329.34,JURIDICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67666.0
27078.02,JURIDICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67667.0
29665.98,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67668.0
16958.14,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67669.0
29658.7,JURIDICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67670.0
15123.1,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67671.0
15110.94,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67672.0
15021.13,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67673.0
14995.85,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67674.0
14936.68,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67676.0
14896.42,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67679.0
14894.74,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67680.0
14804.78,FISICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,67682.0
14772.78,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67683.0
14758.66,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67684.0
14714.69,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67685.0
14697.54,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67686.0
14680.5,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67687.0
14676.76,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67688.0
14595.39,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67689.0
14593.57,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67690.0
14579.23,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67691.0
14556.48,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67692.0
14539.39,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67693.0
14526.62,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67694.0
14434.87,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67695.0
14418.65,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67696.0
14405.06,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67697.0
14402.78,FISICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,67699.0
14373.07,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67700.0
14359.78,FISICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,67701.0
14343.46,FISICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,67702.0
14259.85,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67704.0
14241.11,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67705.0
14218.59,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67706.0
14132.2,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67708.0
14091.87,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67710.0
12804.64,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67711.0
12803.36,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67712.0
12797.63,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67713.0
12816.02,FISICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,67714.0
12772.01,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67715.0
12759.92,FISICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,67717.0
69080.67,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67718.0
68830.78,FISICA,AUTO DE INFRAÇÃO DE ICMS,ATIVO REGULAR,PROTESTO,67719.0
12745.05,FISICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,67720.0
12701.73,FISICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,PROTESTO,67721.0
12673.78,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67723.0
12657.37,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67724.0
12649.86,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67725.0
12610.53,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67726.0
12595.17,FISICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,67727.0
12570.78,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67728.0
12544.53,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67729.0
12527.17,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67731.0
12523.44,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67732.0
12509.95,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67733.0
12520.86,FISICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,67734.0
12487.92,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67735.0
12458.34,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67736.0
12433.19,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67737.0
12424.15,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67739.0
12419.01,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67740.0
12418.32,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO SUSPENSO,PROTESTO,67741.0
12414.93,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67742.0
12411.57,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67743.0
12411.64,FISICA,AUTO DE INFRAÇÃO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,67744.0
12391.48,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67745.0
12382.98,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67746.0
12391.61,FISICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,67747.0
12362.65,FISICA,AUTO DE INFRAÇÃO DE ICMS,ATIVO REGULAR,PROTESTO,67748.0
12314.52,FISICA,AUTO DE INFRAÇÃO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,67749.0
12300.14,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67750.0
12292.75,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67751.0
12290.38,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67752.0
12267.93,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67753.0
12277.67,FISICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,67754.0
12219.76,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67755.0
12215.5,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67756.0
12192.14,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67757.0
12064.72,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67760.0
12064.64,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67761.0
12053.33,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67762.0
12023.26,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67765.0
12022.38,FISICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,67766.0
12024.91,FISICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,67767.0
11976.2,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67768.0
11966.9,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67769.0
11981.68,FISICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,67770.0
11958.21,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67771.0
11955.25,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67772.0
11927.21,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67773.0
11931.69,FISICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,67776.0
11909.29,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67777.0
11906.01,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67778.0
11894.07,FISICA,AUTO DE INFRAÇÃO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,67779.0
11887.05,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67781.0
11884.76,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67782.0
11879.67,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67783.0
11862.63,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67784.0
11851.33,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO CANCELADO,PROTESTO,67785.0
11848.77,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67786.0
11816.84,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67787.0
11813.52,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67788.0
11809.81,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67789.0
11770.62,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67790.0
11744.9,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67791.0
11631.14,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67792.0
11606.42,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67793.0
11547.94,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67796.0
11563.47,FISICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,67797.0
11533.16,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67798.0
11518.44,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67799.0
11503.09,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67800.0
11499.6,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67801.0
11477.21,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67802.0
11413.59,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67804.0
11388.12,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67806.0
11368.49,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67807.0
11336.94,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67808.0
11335.14,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67809.0
11325.08,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67811.0
11324.87,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67812.0
11304.92,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,PROTESTO,67814.0
11304.88,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,PROTESTO,67815.0
11298.82,FISICA,AUTO DE INFRAÇÃO SIMPLES NACIONAL,ATIVO REGULAR,PROTESTO,67816.0
11292.49,FISICA,NOTIFICAÇÃO DE DÉBITO AUTOMÁTICA,ATIVO REGULAR,PROTESTO,67817.0
