VC_NDA_VALORCAUSA,VC_NDA_TIPOPESSOA,VC_NDA_TIPODIVIDA,VC_NDA_SITUACAODIVIDA,VC_NDA_TIPOCOBRANCA,ID_NDA
continuous,FISICA JURIDICA,AUTO\ DE\ APREENSÃO AUTO\ DE\ INFRAÇÃO AUTO\ DE\ INFRAÇÃO\ CPRH AUTO\ DE\ INFRAÇÃO\ SIMPLES\ NACIONAL AUTO\ LANÇAMENTO\ SEM\ PENALIDADE DÉBITOS\ DECLARADOS\ DO\ SIMPLES\ NACIONAL NOTIFICAÇÃO\ AUTOMÁTICA\ DE\ DÉBITO NOTIFICAÇÃO\ DE\ DÉBITO NOTIFICAÇÃO\ DE\ DÉBITO\ DE\ IPVA NOTIFICAÇÃO\ DE\ LANÇAMENTO\ ICD SENTENCA\ JUDICIAL TERMO\ CONSTITUIÇÃO\ CRÉDITO\ NÃO\ TRIBUTÁRIO,ATIVO\ CANCELADO ATIVO\ INTIMADO ATIVO\ REGULAR ATIVO\ SUSPENSO,AJUIZAMENTO PROTESTO,continuous
,,,,class,meta
319307.89,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4799.0
8337.15,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,4800.0
19035.71,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,4801.0
11083.14,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,4802.0
14267.41,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,4803.0
12444.15,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,4804.0
12444.15,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,4805.0
6084.78,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,4806.0
45893.86,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,4807.0
191137.56,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4808.0
61166.47,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4809.0
20532.93,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,4810.0
16669.14,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,4811.0
255083.83,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4812.0
15933.8,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,4813.0
261114.99,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4814.0
21928.24,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,4815.0
150699.41,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4816.0
160133.67,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4817.0
7703.07,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,4818.0
16746.08,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,4819.0
9583.63,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,4820.0
20962.76,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,4821.0
21448.09,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,4822.0
316987.51,JURIDICA,AUTO DE INFRAÇÃO,ATIVO CANCELADO,AJUIZAMENTO,4823.0
42927.54,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,4824.0
19196.46,JURIDICA,TERMO CONSTITUIÇÃO CRÉDITO NÃO TRIBUTÁRIO,ATIVO REGULAR,AJUIZAMENTO,4825.0
17030.63,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,4826.0
5333.2,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,4827.0
6887.34,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,4828.0
13774.7,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,4829.0
42927.54,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,4830.0
15096.21,JURIDICA,DÉBITOS DECLARADOS DO SIMPLES NACIONAL,ATIVO REGULAR,AJUIZAMENTO,4831.0
252975.5,JURIDICA,AUTO DE INFRAÇÃO,ATIVO CANCELADO,AJUIZAMENTO,4832.0
245038.78,JURIDICA,AUTO DE INFRAÇÃO,ATIVO CANCELADO,AJUIZAMENTO,4833.0
5919.95,FISICA,SENTENCA JUDICIAL,ATIVO REGULAR,AJUIZAMENTO,4834.0
235018.6,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4835.0
215002.27,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4836.0
12312.72,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4837.0
226800.06,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4839.0
184071.79,JURIDICA,NOTIFICAÇÃO DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4840.0
25242.08,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4841.0
104695.47,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4843.0
80167.88,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4844.0
187723.29,JURIDICA,NOTIFICAÇÃO DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4845.0
184347.17,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4846.0
27881.58,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4847.0
32978.65,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4848.0
38623.84,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4849.0
177105.31,JURIDICA,AUTO DE INFRAÇÃO,ATIVO CANCELADO,AJUIZAMENTO,4850.0
176504.44,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4851.0
135299.95,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4852.0
163980.66,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4853.0
162254.28,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4854.0
158480.35,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4855.0
24481.14,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4856.0
126427.16,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4857.0
86334.25,JURIDICA,NOTIFICAÇÃO DE DÉBITO,ATIVO CANCELADO,AJUIZAMENTO,4858.0
55959.01,JURIDICA,AUTO DE INFRAÇÃO,ATIVO CANCELADO,AJUIZAMENTO,4859.0
140544.51,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4860.0
139514.92,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4861.0
138825.49,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4862.0
132675.23,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4863.0
131111.21,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4864.0
96148.89,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4865.0
21881.45,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4866.0
11459.55,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO CANCELADO,AJUIZAMENTO,4867.0
123779.61,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4868.0
204731.24,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4869.0
181996.99,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4870.0
154199.48,JURIDICA,AUTO DE INFRAÇÃO,ATIVO SUSPENSO,AJUIZAMENTO,4872.0
194476.33,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4875.0
190100.89,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4876.0
25521.11,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4877.0
146097.57,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4878.0
115684.88,JURIDICA,AUTO DE APREENSÃO,ATIVO REGULAR,AJUIZAMENTO,4880.0
177288.99,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO CANCELADO,AJUIZAMENTO,4881.0
156376.04,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4882.0
141716.87,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4883.0
42600.44,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4884.0
174310.98,JURIDICA,AUTO DE INFRAÇÃO,ATIVO CANCELADO,AJUIZAMENTO,4885.0
60191.61,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO CANCELADO,AJUIZAMENTO,4886.0
44413.47,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4887.0
219792.91,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4888.0
83141.21,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4889.0
117607.09,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4890.0
17448.66,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4891.0
132950.93,JURIDICA,NOTIFICAÇÃO DE DÉBITO,ATIVO CANCELADO,AJUIZAMENTO,4892.0
202545.14,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4893.0
103455.61,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4894.0
33770.51,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4895.0
152167.55,JURIDICA,AUTO DE INFRAÇÃO,ATIVO CANCELADO,AJUIZAMENTO,4896.0
130155.2,JURIDICA,AUTO DE INFRAÇÃO,ATIVO SUSPENSO,AJUIZAMENTO,4897.0
220216.49,JURIDICA,AUTO DE INFRAÇÃO,ATIVO CANCELADO,AJUIZAMENTO,4898.0
143099.13,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4899.0
194075.08,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4900.0
67792.21,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4901.0
78511.09,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4902.0
132107.04,JURIDICA,AUTO DE INFRAÇÃO,ATIVO CANCELADO,AJUIZAMENTO,4903.0
166897.77,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4904.0
136287.64,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4905.0
119444.24,JURIDICA,AUTO DE INFRAÇÃO,ATIVO CANCELADO,AJUIZAMENTO,4906.0
151015.35,JURIDICA,AUTO DE INFRAÇÃO,ATIVO SUSPENSO,AJUIZAMENTO,4907.0
18717.44,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4908.0
109298.02,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4909.0
119711.4,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4910.0
105761.49,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4911.0
104441.3,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4912.0
104071.09,JURIDICA,NOTIFICAÇÃO DE DÉBITO,ATIVO SUSPENSO,AJUIZAMENTO,4913.0
102898.74,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4914.0
101076.2,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4915.0
13879.79,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4916.0
86440.04,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4917.0
100122.54,JURIDICA,AUTO DE INFRAÇÃO,ATIVO CANCELADO,AJUIZAMENTO,4918.0
95027.54,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4920.0
93199.33,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4921.0
93162.89,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4922.0
91522.91,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4923.0
12773.63,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO CANCELADO,AJUIZAMENTO,4924.0
20982.06,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4925.0
85258.99,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4926.0
81449.33,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4927.0
63558.47,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4928.0
16175.74,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4929.0
56780.89,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4930.0
78053.15,JURIDICA,AUTO DE INFRAÇÃO,ATIVO CANCELADO,AJUIZAMENTO,4931.0
112224.43,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4932.0
71935.51,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4933.0
64043.99,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4934.0
70938.6,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4935.0
70914.17,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4936.0
37863.1,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4937.0
106164.26,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4938.0
83137.33,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4939.0
112907.97,JURIDICA,AUTO DE INFRAÇÃO,ATIVO CANCELADO,AJUIZAMENTO,4940.0
112782.38,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4942.0
71941.66,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4943.0
75310.15,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4945.0
89810.75,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4946.0
96943.9,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4947.0
10539.49,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4948.0
82788.29,JURIDICA,AUTO DE APREENSÃO,ATIVO CANCELADO,AJUIZAMENTO,4949.0
80910.65,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO CANCELADO,AJUIZAMENTO,4950.0
79250.57,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4951.0
18647.31,JURIDICA,AUTO DE APREENSÃO,ATIVO REGULAR,AJUIZAMENTO,4952.0
98386.95,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4953.0
70889.52,JURIDICA,AUTO DE INFRAÇÃO,ATIVO CANCELADO,AJUIZAMENTO,4954.0
89385.32,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4955.0
92798.0,JURIDICA,AUTO DE INFRAÇÃO,ATIVO CANCELADO,AJUIZAMENTO,4957.0
29787.82,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4958.0
98880.48,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4959.0
92543.16,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4960.0
217310.42,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO CANCELADO,AJUIZAMENTO,4961.0
108427.61,JURIDICA,AUTO DE INFRAÇÃO,ATIVO CANCELADO,AJUIZAMENTO,4962.0
109915.12,JURIDICA,AUTO DE INFRAÇÃO,ATIVO CANCELADO,AJUIZAMENTO,4963.0
73131.25,JURIDICA,AUTO DE INFRAÇÃO,ATIVO CANCELADO,AJUIZAMENTO,4964.0
102345.62,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4965.0
58139.85,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4966.0
70018.81,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4967.0
49825.43,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO SUSPENSO,AJUIZAMENTO,4968.0
69190.22,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4969.0
69262.18,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4970.0
68397.81,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4971.0
12759.91,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4972.0
55398.99,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4973.0
67815.11,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4974.0
47402.75,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4975.0
16404.56,JURIDICA,AUTO DE APREENSÃO,ATIVO REGULAR,AJUIZAMENTO,4976.0
65740.46,JURIDICA,AUTO DE INFRAÇÃO,ATIVO SUSPENSO,AJUIZAMENTO,4977.0
57634.72,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4978.0
60500.47,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO INTIMADO,AJUIZAMENTO,4979.0
59378.31,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4981.0
56924.79,JURIDICA,AUTO DE INFRAÇÃO,ATIVO SUSPENSO,AJUIZAMENTO,4982.0
55881.6,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4983.0
54901.72,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4984.0
52759.91,JURIDICA,AUTO DE INFRAÇÃO,ATIVO CANCELADO,AJUIZAMENTO,4985.0
51725.34,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO SUSPENSO,AJUIZAMENTO,4986.0
48571.75,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4987.0
49477.41,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4988.0
11373.64,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4989.0
48955.18,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4990.0
47072.26,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO CANCELADO,AJUIZAMENTO,4991.0
45900.75,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4992.0
45454.98,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4993.0
44621.96,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4994.0
44016.84,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4995.0
43792.65,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,4996.0
43203.77,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4997.0
40883.61,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4998.0
40458.12,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,4999.0
38984.18,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,5000.0
10184.5,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,5002.0
27048.88,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,5003.0
37908.72,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,5004.0
65879.5,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO CANCELADO,AJUIZAMENTO,5005.0
52914.89,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,5006.0
50994.78,JURIDICA,AUTO DE INFRAÇÃO,ATIVO CANCELADO,AJUIZAMENTO,5007.0
46203.17,JURIDICA,AUTO DE INFRAÇÃO,ATIVO CANCELADO,AJUIZAMENTO,5008.0
44707.25,JURIDICA,AUTO DE INFRAÇÃO,ATIVO SUSPENSO,AJUIZAMENTO,5009.0
35239.79,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,5010.0
12215.68,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO CANCELADO,AJUIZAMENTO,5011.0
56059.99,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,5012.0
38932.84,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,5013.0
38432.0,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,5014.0
39883.44,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,5015.0
67858.24,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,5016.0
49517.03,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO SUSPENSO,AJUIZAMENTO,5017.0
61497.29,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,5018.0
72029.46,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,5019.0
62257.07,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,5020.0
56112.64,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,5021.0
44202.73,JURIDICA,AUTO DE INFRAÇÃO,ATIVO REGULAR,AJUIZAMENTO,5022.0
39156.17,JURIDICA,NOTIFICAÇÃO AUTOMÁTICA DE DÉBITO,ATIVO REGULAR,AJUIZAMENTO,5023.0
